"hsap_ensembl_gid","hsap_gene_name","diff_1","diff_2","undiff_1","undiff_2"
"ENSG00000258637","RP11-242P2.1",0,2,0,0
"ENSG00000258638","RP11-395B20.2",0,0,0,0
"ENSG00000258639","RP11-10A2.1",0,0,0,0
"ENSG00000258640","RPL21P5",0,0,0,0
"ENSG00000258641","OR4T1P",0,0,0,0
"ENSG00000258642","RP11-219E7.2",0,0,1,0
"ENSG00000258643","BCL2L2-PABPN1",24,20,29,46
"ENSG00000258644","SYNJ2BP-COX16",1,1,1,4
"ENSG00000258645","HSPE1P2",0,0,0,1
"ENSG00000258646","RP11-950C14.3",3,3,2,6
"ENSG00000258647","LINC00930",0,0,0,0
"ENSG00000258648","UBE2CP1",1,2,10,6
"ENSG00000258649","CTD-2142D14.1",5,1,1,1
"ENSG00000258650","HSBP1P1",0,0,0,0
"ENSG00000258651","RP11-545M17.1",0,0,0,0
"ENSG00000258652","OR4Q1P",0,0,0,0
"ENSG00000258653","RP5-1021I20.4",2,3,0,0
"ENSG00000258654","RP11-509A17.3",0,0,0,0
"ENSG00000258655","ARHGAP5-AS1",68,45,50,37
"ENSG00000258656","RP11-193F5.4",0,0,0,0
"ENSG00000258657","RP11-104E19.1",0,0,0,1
"ENSG00000258658","RP11-517O13.3",1,1,0,2
"ENSG00000258659","TRIM34",8,12,9,10
"ENSG00000258660","RP4-693M11.3",0,0,0,0
"ENSG00000258661","RP11-964E11.2",0,0,0,0
"ENSG00000258662","RP11-588P7.2",0,0,0,0
"ENSG00000258663","RP11-123M6.2",0,0,0,0
"ENSG00000258664","IFRG15",0,0,0,0
"ENSG00000258665","AC068831.12",0,0,0,0
"ENSG00000258666","RP11-638I2.8",0,0,0,0
"ENSG00000258667","HIF1A-AS2",4,10,0,0
"ENSG00000258668","COX6CP11",0,0,0,0
"ENSG00000258670","RP11-1042B17.3",2,1,0,0
"ENSG00000258671","RP11-407N17.2",0,0,0,0
"ENSG00000258672","RP11-543C4.3",0,0,0,0
"ENSG00000258673","RP4-773N10.6",0,0,0,2
"ENSG00000258674","CTC-260F20.3",0,0,0,0
"ENSG00000258675","RP11-299L17.3",0,0,0,0
"ENSG00000258676","RP11-386M24.3",0,0,0,0
"ENSG00000258677","RP11-463D19.2",0,0,1,0
"ENSG00000258678","RP11-1078H9.1",0,0,0,0
"ENSG00000258679","RP11-74M13.4",4,4,4,3
"ENSG00000258680","RP11-506K19.1",0,0,0,0
"ENSG00000258681","RP11-8L8.1",0,0,0,0
"ENSG00000258682","CTD-2002H8.2",57,58,25,44
"ENSG00000258683","RP11-11K13.1",0,0,0,0
"ENSG00000258684","BMS1P16",0,1,2,6
"ENSG00000258685","CTD-2315A10.2",0,0,0,0
"ENSG00000258687","RP11-218E20.2",0,0,0,0
"ENSG00000258689","RP6-65G23.1",2,0,0,0
"ENSG00000258690","RP11-81F13.1",0,0,0,0
"ENSG00000258691","RP11-404P21.8",6,5,2,4
"ENSG00000258692","SALL4P7",0,0,0,0
"ENSG00000258693","RP11-436M15.3",0,1,0,0
"ENSG00000258694","RP11-1033H12.1",2,0,0,0
"ENSG00000258695","RP3-414A15.2",0,3,0,2
"ENSG00000258696","CTD-2058B24.3",2,9,1,0
"ENSG00000258697","DUX4L6",0,0,0,0
"ENSG00000258698","RP11-589M4.3",0,0,1,1
"ENSG00000258699","RP11-356K23.2",0,0,0,0
"ENSG00000258700","LINC00871",0,0,0,0
"ENSG00000258701","LINC00638",73,63,41,50
"ENSG00000258702","RP11-433J8.1",2,3,8,9
"ENSG00000258703","RP11-1085N6.4",0,0,0,0
"ENSG00000258704","RP11-85K15.2",27,21,19,37
"ENSG00000258705","AE000660.4",0,0,0,0
"ENSG00000258706","SLC20A1P3",0,0,0,0
"ENSG00000258707","RP11-467L19.11",0,0,0,0
"ENSG00000258708","SLC25A21-AS1",14,23,17,24
"ENSG00000258710","CT60",0,0,0,0
"ENSG00000258711","RP11-218E20.3",27,19,23,19
"ENSG00000258712","CXADRP2",0,0,1,3
"ENSG00000258713","C20orf141",0,0,0,0
"ENSG00000258714","RP11-998D10.7",0,0,0,0
"ENSG00000258716","RP11-661G16.2",4,0,0,0
"ENSG00000258717","RP11-566J3.2",0,0,0,0
"ENSG00000258718","RP11-226P1.2",0,0,0,0
"ENSG00000258719","RP11-232C2.3",0,0,0,0
"ENSG00000258721","OR11H3P",0,0,0,0
"ENSG00000258722","RP11-998D10.5",1,0,0,0
"ENSG00000258723","RP11-332E19.2",0,0,0,0
"ENSG00000258724","SOX7",0,0,0,0
"ENSG00000258725","PRC1-AS1",4,9,7,3
"ENSG00000258726","DUXAP6",0,0,0,0
"ENSG00000258727","RP11-66N24.3",352,376,153,164
"ENSG00000258728","GALT",0,0,0,0
"ENSG00000258729","DKFZP434O1614",0,0,0,0
"ENSG00000258730","ITPK1-AS1",0,0,0,0
"ENSG00000258731","RP11-547D23.1",0,0,4,1
"ENSG00000258732","RP11-603B24.1",1,0,0,0
"ENSG00000258733","CTD-2341M24.1",0,0,0,0
"ENSG00000258734","RP11-112J1.3",0,0,4,4
"ENSG00000258735","LINC00637",0,0,0,0
"ENSG00000258736","RP11-982M15.7",0,0,1,1
"ENSG00000258737","SUB1P2",0,0,0,0
"ENSG00000258738","RP11-73E17.2",81,82,98,121
"ENSG00000258739","ENO1P2",0,0,0,0
"ENSG00000258740","RP11-293M10.1",0,0,0,0
"ENSG00000258741","RP11-386M24.4",0,1,1,15
"ENSG00000258742","RP11-862G15.1",0,0,0,0
"ENSG00000258743","RP11-406A9.2",0,0,0,0
"ENSG00000258744","RP11-80A15.1",6,16,3,2
"ENSG00000258745","RP11-218E20.5",1,0,0,1
"ENSG00000258746","RP11-454K7.2",0,0,0,0
"ENSG00000258747","RP11-163M18.1",0,0,0,0
"ENSG00000258748","CTD-2223O18.1",0,0,0,0
"ENSG00000258749","RP11-688G15.3",0,0,0,0
"ENSG00000258750","RP11-2G1.2",0,0,0,0
"ENSG00000258751","RP11-2G1.1",0,0,0,0
"ENSG00000258752","RP11-356K23.1",2,1,0,0
"ENSG00000258753","RP11-794A8.1",0,0,0,0
"ENSG00000258754","CTD-3049M7.1",2,0,0,0
"ENSG00000258755","DUX4L7",0,0,0,0
"ENSG00000258757","RP11-841O20.2",0,0,0,0
"ENSG00000258758","RP11-613G13.1",0,0,0,0
"ENSG00000258759","RP11-1012A1.7",0,0,0,0
"ENSG00000258760","CTD-2509G16.5",2,1,0,0
"ENSG00000258761","RP11-24J19.1",0,0,0,0
"ENSG00000258762","CTD-2320B12.3",0,0,0,0
"ENSG00000258763","RP11-110A12.2",0,0,0,0
"ENSG00000258764","RP11-1042B17.4",0,0,0,0
"ENSG00000258765","RP11-692C24.2",7,6,7,8
"ENSG00000258766","DIO2-AS1",0,0,0,0
"ENSG00000258767","RP11-32B5.5",0,0,0,0
"ENSG00000258768","CTD-2292M16.8",41,47,52,73
"ENSG00000258769","RAP1AP",2,1,16,8
"ENSG00000258770","CTD-2007A10.1",0,0,0,0
"ENSG00000258771","RP11-854K16.2",0,0,0,0
"ENSG00000258772","RP11-84C10.3",0,0,0,0
"ENSG00000258773","RP11-255M2.2",1,3,0,2
"ENSG00000258774","NANOGP7",1,0,0,0
"ENSG00000258776","RP11-1085N6.5",0,0,0,0
"ENSG00000258777","HIF1A-AS1",0,9,1,0
"ENSG00000258778","RP11-804M7.1",18,10,4,0
"ENSG00000258779","RP11-140I24.1",0,0,0,0
"ENSG00000258780","BMS1P15",5,2,10,11
"ENSG00000258781","RP11-496I2.4",0,0,0,0
"ENSG00000258782","RP11-701B16.2",0,0,0,0
"ENSG00000258783","KRT18P6",0,0,0,0
"ENSG00000258784","RP11-813I20.2",0,0,0,0
"ENSG00000258785","CTD-2643K12.2",0,0,0,0
"ENSG00000258786","RP11-928F19.3",0,0,0,0
"ENSG00000258787","RP11-164C12.1",0,0,0,0
"ENSG00000258788","RP11-404P21.9",26,21,12,21
"ENSG00000258789","RP11-507K2.3",12,7,2,1
"ENSG00000258790","KIAA0391",16,11,22,17
"ENSG00000258791","LINC00520",0,0,0,1
"ENSG00000258792","RP11-944C7.1",1,1,2,4
"ENSG00000258793","RP11-404P21.3",36,36,9,2
"ENSG00000258794","RP11-313F23.5",0,0,0,0
"ENSG00000258795","RP11-1082A3.1",0,0,0,0
"ENSG00000258796","CTD-2560C21.1",0,0,0,0
"ENSG00000258797","RP11-467L19.6",0,0,0,0
"ENSG00000258798","RP11-895M11.3",0,0,0,0
"ENSG00000258799","RP11-810K23.5",0,0,0,0
"ENSG00000258800","CTD-2302E22.2",0,0,0,0
"ENSG00000258802","RP11-589M4.2",0,0,0,0
"ENSG00000258803","RP11-624J12.1",0,0,0,0
"ENSG00000258804","RP11-322L20.1",0,0,0,0
"ENSG00000258805","ADIPOR1P2",0,0,0,0
"ENSG00000258806","OR11H7",0,1,1,1
"ENSG00000258807","RP11-1152H15.1",1,0,8,0
"ENSG00000258808","RP11-255G12.3",0,0,0,1
"ENSG00000258809","CTD-2555O16.1",0,0,2,0
"ENSG00000258810","RP11-219E7.1",0,0,0,0
"ENSG00000258811","CTD-3051D23.1",2,5,5,1
"ENSG00000258812","TRAV33",0,0,0,0
"ENSG00000258813","RP11-109N23.4",2,0,0,0
"ENSG00000258814","CTD-2128A3.3",0,0,0,0
"ENSG00000258815","RP11-408B11.2",0,0,0,0
"ENSG00000258816","RP11-74M13.3",0,0,0,0
"ENSG00000258817","OR4C13",0,0,0,0
"ENSG00000258818","RNASE4",13,22,8,10
"ENSG00000258819","RP11-7F17.3",12,6,0,0
"ENSG00000258820","RP11-293M10.2",0,0,0,0
"ENSG00000258821","AC005041.17",0,0,13,4
"ENSG00000258822","OR4K16P",0,0,0,0
"ENSG00000258823","CTD-2555K7.3",0,0,0,0
"ENSG00000258824","CTD-2555O16.2",34,30,30,41
"ENSG00000258825","AL133168.3",0,0,0,0
"ENSG00000258826","RP11-300J18.1",0,0,0,0
"ENSG00000258827","RP11-537P22.2",0,0,0,0
"ENSG00000258828","KRT8P2",0,0,0,0
"ENSG00000258829","CTD-2243E23.1",0,0,0,0
"ENSG00000258830","RP11-123K3.4",0,0,0,0
"ENSG00000258831","RP11-76E17.4",0,0,0,0
"ENSG00000258834","DUX4L4",0,0,0,0
"ENSG00000258835","TRAV28",0,0,0,0
"ENSG00000258836","RP11-349A22.2",0,0,0,0
"ENSG00000258837","CTD-2566J3.1",0,0,0,0
"ENSG00000258838","ERCC6-PGBD3",0,0,0,0
"ENSG00000258839","MC1R",228,264,300,253
"ENSG00000258841","RP11-226P1.3",0,0,0,0
"ENSG00000258842","RP11-355I22.5",0,0,0,0
"ENSG00000258843","RP11-286O18.1",0,0,0,0
"ENSG00000258844","RP11-259K15.2",0,0,0,0
"ENSG00000258845","RP11-945F5.1",0,0,0,0
"ENSG00000258846","EEF1A1P33",0,0,0,0
"ENSG00000258847","CTD-2014B16.3",0,0,0,0
"ENSG00000258848","GRAMD4P6",0,0,0,0
"ENSG00000258849","OR7E159P",0,0,0,0
"ENSG00000258850","RP11-214N1.1",0,0,0,0
"ENSG00000258851","RP11-894P9.2",0,5,1,0
"ENSG00000258853","RP11-30G8.1",0,0,0,0
"ENSG00000258854","RP11-463J10.4",0,0,0,0
"ENSG00000258855","OR11J2P",0,0,0,0
"ENSG00000258856","CTD-2325K12.1",0,0,0,0
"ENSG00000258857","RP11-247L20.3",2,1,1,4
"ENSG00000258858","RP11-982M15.5",0,0,0,0
"ENSG00000258859","RP11-594C13.1",0,1,0,0
"ENSG00000258860","RP11-561B11.3",0,0,0,0
"ENSG00000258861","MIR381HG",0,0,0,1
"ENSG00000258863","SETP1",0,0,0,0
"ENSG00000258864","CTC-554D6.1",0,0,0,0
"ENSG00000258866","RP11-991C1.2",0,0,0,0
"ENSG00000258867","LINC01146",0,0,0,0
"ENSG00000258868","RP11-816J8.1",0,0,0,0
"ENSG00000258869","RP11-204N11.1",0,0,0,0
"ENSG00000258870","EIF4EBP1P1",1,1,1,1
"ENSG00000258871","RP3-514A23.2",0,0,0,1
"ENSG00000258872","FDPSP3",0,0,0,0
"ENSG00000258873","DUXA",0,0,0,0
"ENSG00000258874","RP11-232C2.2",0,0,0,0
"ENSG00000258875","CTD-2547L24.3",2,2,37,26
"ENSG00000258876","RP11-270M14.5",0,0,0,0
"ENSG00000258877","RP11-395B20.1",0,0,0,0
"ENSG00000258878","CTD-2509G16.3",0,0,0,0
"ENSG00000258879","RP11-713N11.5",0,0,0,0
"ENSG00000258881","AC007040.11",8,15,21,28
"ENSG00000258882","CTD-2277K2.1",3,1,2,1
"ENSG00000258883","RP11-32B5.2",0,0,3,2
"ENSG00000258884","CTD-3035D6.2",0,0,0,0
"ENSG00000258885","RP11-344B23.2",0,0,0,0
"ENSG00000258886","HIGD1AP17",0,0,0,0
"ENSG00000258887","RP11-388E23.3",0,0,0,0
"ENSG00000258888","RP11-326A13.1",0,0,0,0
"ENSG00000258890","CEP95",1255,1284,1036,1257
"ENSG00000258891","RP5-1021I20.5",6,10,9,5
"ENSG00000258892","RP11-193F5.1",0,1,1,0
"ENSG00000258893","SETP2",2,1,0,0
"ENSG00000258894","RP11-557C9.1",0,0,0,0
"ENSG00000258895","CTD-2643K12.1",0,0,0,0
"ENSG00000258896","SCOCP1",3,0,0,0
"ENSG00000258897","EGLN3-AS1",0,0,0,0
"ENSG00000258899","OR4U1P",0,0,0,0
"ENSG00000258900","HNRNPCP1",12,20,43,38
"ENSG00000258901","CTD-2298J14.1",0,0,0,0
"ENSG00000258902","CTD-2128A3.2",2,0,1,1
"ENSG00000258903","RP11-355I22.2",4,10,16,11
"ENSG00000258904","RP11-638I2.2",15,8,20,9
"ENSG00000258905","TRAV32",0,0,0,0
"ENSG00000258906","CTD-2552B11.3",0,0,0,0
"ENSG00000258907","RP11-644F5.15",0,0,0,0
"ENSG00000258908","RP11-203M5.8",0,0,0,0
"ENSG00000258909","RP11-164C12.2",0,0,0,0
"ENSG00000258910","RP11-19E11.1",0,0,0,0
"ENSG00000258911","DUX4L10",0,0,0,0
"ENSG00000258912","RP11-1079H9.1",0,0,0,0
"ENSG00000258913","RP11-260M19.2",0,0,0,0
"ENSG00000258914","CTD-2134A5.3",2,2,0,0
"ENSG00000258915","RP11-114N19.2",0,0,0,0
"ENSG00000258916","SPATA31E2P",0,0,0,0
"ENSG00000258917","ZMYND19P1",4,0,2,2
"ENSG00000258918","RP11-219E7.4",0,0,0,0
"ENSG00000258919","RP11-1029J19.4",0,0,0,0
"ENSG00000258920","FOXN3-AS1",25,31,23,18
"ENSG00000258921","RP11-644F5.16",0,0,0,0
"ENSG00000258922","CTD-2313J17.1",0,0,0,1
"ENSG00000258923","CTD-2320B12.1",0,0,0,0
"ENSG00000258924","CTB-96E2.3",0,0,0,0
"ENSG00000258925","NPM1P5",0,0,0,0
"ENSG00000258926","RP11-47I22.1",0,0,0,0
"ENSG00000258927","RP11-1070N10.5",0,0,0,0
"ENSG00000258928","RP11-463J10.2",0,0,0,0
"ENSG00000258929","RP11-58E21.3",5,3,5,3
"ENSG00000258930","RP5-1163L11.2",0,0,1,1
"ENSG00000258931","RP11-1084I9.2",0,0,0,0
"ENSG00000258932","CTD-3006G17.2",0,2,8,2
"ENSG00000258933","RP11-991C1.1",0,0,0,0
"ENSG00000258934","RP11-97N10.1",0,0,0,0
"ENSG00000258935","RP11-1078H9.2",2,0,0,0
"ENSG00000258938","RP11-317N8.5",71,62,43,48
"ENSG00000258940","RP11-407N17.5",9,6,0,2
"ENSG00000258941","RP11-407N17.3",0,0,0,0
"ENSG00000258942","RP11-255G12.2",2,2,1,3
"ENSG00000258943","RP11-696D21.2",0,0,0,1
"ENSG00000258944","RP4-647C14.3",2,7,8,1
"ENSG00000258945","RP11-497E19.2",0,1,1,5
"ENSG00000258946","RP11-58E21.4",0,0,0,1
"ENSG00000258947","TUBB3",41,52,122,143
"ENSG00000258948","KRT8P1",0,0,0,0
"ENSG00000258949","RP11-857B24.5",5,2,7,19
"ENSG00000258951","KRT18P7",6,12,1,0
"ENSG00000258952","RP11-1042B17.5",0,0,0,0
"ENSG00000258954","RP11-692C24.1",0,0,0,0
"ENSG00000258955","LINC00519",37,38,75,55
"ENSG00000258956","COX4I1P1",0,0,0,0
"ENSG00000258957","RP11-363J20.1",0,1,5,3
"ENSG00000258958","RP11-594C13.2",0,0,0,0
"ENSG00000258959","RP11-1017G21.4",7,7,5,16
"ENSG00000258960","CTD-2014B16.2",0,0,0,0
"ENSG00000258962","RP11-747H7.1",0,0,0,0
"ENSG00000258963","RP11-903H12.4",0,0,0,0
"ENSG00000258964","RP11-618G20.1",2,6,0,0
"ENSG00000258965","RP11-446P9.1",0,0,0,0
"ENSG00000258966","RP5-1163L11.3",0,0,1,1
"ENSG00000258967","HMGN1P3",0,0,0,0
"ENSG00000258968","RP11-829H16.5",0,0,0,0
"ENSG00000258969","RP11-305B6.3",0,0,1,0
"ENSG00000258970","RP11-100M12.1",0,0,0,0
"ENSG00000258971","RP11-326A13.3",0,0,0,0
"ENSG00000258972","NDUFB8P1",0,0,0,0
"ENSG00000258973","RP11-934B9.3",0,0,0,0
"ENSG00000258975","RP11-753D20.1",0,0,0,0
"ENSG00000258976","CTD-2207P18.2",8,5,42,54
"ENSG00000258977","RP11-799P8.1",0,0,0,0
"ENSG00000258978","HIF1AP1",1,1,0,0
"ENSG00000258979","RP11-433J8.2",0,0,0,0
"ENSG00000258980","EIF1AXP2",0,0,0,0
"ENSG00000258981","COX5AP2",0,0,0,0
"ENSG00000258982","RP11-638I2.4",0,0,0,6
"ENSG00000258983","RP11-507K2.2",1,1,13,8
"ENSG00000258984","UBE2F-SCLY",3,8,0,1
"ENSG00000258985","RP11-368P15.3",62,45,85,80
"ENSG00000258986","TMEM179",55,59,17,18
"ENSG00000258987","RP11-131H24.4",0,0,0,0
"ENSG00000258988","RP11-125H8.1",0,1,0,0
"ENSG00000258989","RP11-47I22.4",0,0,0,0
"ENSG00000258990","MPPE1P1",0,0,0,0
"ENSG00000258991","DUX4L19",0,0,0,0
"ENSG00000258992","TSPY1",0,0,0,0
"ENSG00000258993","RP11-368P15.2",0,0,0,1
"ENSG00000258994","RP11-26L16.1",0,0,0,0
"ENSG00000258995","RP11-1112J20.1",0,0,0,0
"ENSG00000258996","CTD-2315A10.1",0,0,0,0
"ENSG00000258997","NF1P2",0,0,0,0
"ENSG00000258998","RP11-398E10.1",1,0,3,2
"ENSG00000258999","RP11-114N19.3",3,2,0,0
"ENSG00000259000","CTD-2373J19.1",0,0,0,0
"ENSG00000259001","RPPH1",5,3,11,6
"ENSG00000259002","RP11-671J11.7",0,0,0,0
"ENSG00000259003","AE000662.92",0,0,0,0
"ENSG00000259004","RP11-8L8.2",0,0,0,0
"ENSG00000259005","RP3-449M8.6",4,11,17,13
"ENSG00000259006","RP11-566K11.4",1,1,1,2
"ENSG00000259007","RP11-463J10.3",0,0,0,0
"ENSG00000259008","RP11-932A10.1",0,1,0,0
"ENSG00000259009","TPRX2P",0,0,0,0
"ENSG00000259010","RP11-973N13.2",0,4,1,4
"ENSG00000259011","RP11-2C7.1",0,0,0,0
"ENSG00000259012","CTD-2320B12.2",0,0,0,0
"ENSG00000259013","RP11-1017G21.3",0,0,0,5
"ENSG00000259015","RP11-109N23.6",5,9,4,4
"ENSG00000259016","CTD-2335L22.6",0,0,0,0
"ENSG00000259017","RP11-561B11.6",0,0,0,0
"ENSG00000259018","RP11-124D2.3",0,0,0,0
"ENSG00000259019","RP11-305B6.2",0,0,0,0
"ENSG00000259020","RP11-529H20.3",1,1,0,0
"ENSG00000259021","TPRX1P1",0,0,0,0
"ENSG00000259022","DNAJC8P1",0,0,0,0
"ENSG00000259023","LINC00524",0,0,0,0
"ENSG00000259024","TVP23C-CDRT4",5,8,7,0
"ENSG00000259025","RP11-810K23.6",0,0,0,0
"ENSG00000259026","RP11-907D1.1",0,0,0,0
"ENSG00000259028","RP11-325D8.1",1,0,0,0
"ENSG00000259029","DUX4L18",0,0,0,0
"ENSG00000259030","FPGT-TNNI3K",11,9,15,13
"ENSG00000259031","CTD-2062F14.3",0,0,0,1
"ENSG00000259032","ENSAP2",0,5,10,10
"ENSG00000259033","RP11-718G2.5",0,0,0,0
"ENSG00000259034","DUX4L3",0,0,0,0
"ENSG00000259035","RP11-666E17.1",0,0,0,0
"ENSG00000259036","RP11-404P21.1",16,16,3,6
"ENSG00000259037","RP11-614O9.1",0,0,0,0
"ENSG00000259038","CTD-2325P2.4",0,0,1,4
"ENSG00000259039","RP11-409I10.2",1,0,4,1
"ENSG00000259040","BLOC1S5-TXNDC5",0,0,0,0
"ENSG00000259041","RP11-167B3.1",0,0,0,0
"ENSG00000259042","AE000661.50",0,0,0,0
"ENSG00000259043","BRD7P1",0,0,0,0
"ENSG00000259044","RP11-789A21.1",0,0,0,0
"ENSG00000259045","RP11-320M16.1",1,2,1,2
"ENSG00000259046","RP11-857B24.2",0,0,0,0
"ENSG00000259047","RP11-16O13.1",0,0,0,0
"ENSG00000259048","CTD-2058B24.2",4,6,3,2
"ENSG00000259049","RP11-589M4.1",0,0,0,0
"ENSG00000259050","CHORDC2P",0,0,0,0
"ENSG00000259051","HNRNPUP1",0,0,0,0
"ENSG00000259052","AL157871.2",0,0,0,0
"ENSG00000259053","RP11-33N16.3",0,0,0,0
"ENSG00000259054","AE000662.93",3,1,1,1
"ENSG00000259055","RP11-1140I5.1",0,0,0,0
"ENSG00000259056","DUXAP1",0,0,0,0
"ENSG00000259057","CTD-2343P13.1",0,0,0,0
"ENSG00000259058","RP11-488C13.4",0,0,0,0
"ENSG00000259059","PEBP1P1",0,0,0,0
"ENSG00000259060","RNASE11",0,0,0,0
"ENSG00000259061","RP11-736P16.1",0,0,0,0
"ENSG00000259062","ACTN1-AS1",5,8,1,3
"ENSG00000259063","DUX4L5",0,0,0,0
"ENSG00000259064","RP11-386M24.5",0,0,0,0
"ENSG00000259065","RP5-1021I20.1",29,7,12,16
"ENSG00000259066","RP11-371E8.4",0,0,5,2
"ENSG00000259067","CTD-3051D23.3",0,0,1,1
"ENSG00000259068","TRAV37",0,0,0,0
"ENSG00000259069","RP11-597A11.6",0,0,0,0
"ENSG00000259070","LINC00639",1,0,0,0
"ENSG00000259071","RP11-247L20.4",51,36,16,17
"ENSG00000259072","RP11-96D24.1",0,0,0,0
"ENSG00000259073","FOXN3-AS2",0,0,0,0
"ENSG00000259074","PSMB7P1",0,0,0,0
"ENSG00000259075","POC1B-GALNT4",0,0,0,0
"ENSG00000259076","RP11-973N13.3",0,0,0,0
"ENSG00000259077","RP11-804L24.2",0,0,0,0
"ENSG00000259078","PTBP1P",0,0,0,0
"ENSG00000259079","RP1-261D10.1",2,0,0,0
"ENSG00000259080","RP11-158I13.2",0,0,0,0
"ENSG00000259081","RP11-488C13.6",7,2,9,14
"ENSG00000259082","RP11-168L7.3",0,0,0,0
"ENSG00000259083","RP11-407N17.4",1,0,0,0
"ENSG00000259084","RP11-1070N10.6",0,0,0,0
"ENSG00000259086","RP11-134E15.2",0,0,0,0
"ENSG00000259087","RP11-356O9.2",0,0,3,0
"ENSG00000259088","CTD-2017C7.2",7,4,2,0
"ENSG00000259089","GRAMD4P5",0,0,0,0
"ENSG00000259090","RP11-173D9.5",0,0,0,0
"ENSG00000259091","LINC00517",77,58,43,71
"ENSG00000259092","TRAV30",0,0,0,0
"ENSG00000259093","RP11-1112J20.2",0,0,0,0
"ENSG00000259094","RP11-77A13.1",0,1,0,0
"ENSG00000259095","RP11-98N22.6",0,0,0,0
"ENSG00000259096","FAM35CP",0,0,1,0
"ENSG00000259097","RP11-61O1.1",0,0,0,0
"ENSG00000259098","RP11-603B24.2",7,10,40,31
"ENSG00000259099","RP11-348M3.2",0,1,0,0
"ENSG00000259100","RP11-1074O12.1",4,2,7,7
"ENSG00000259102","CTD-2552B11.2",0,0,0,0
"ENSG00000259103","RP11-270M14.4",0,0,0,0
"ENSG00000259104","PTCSC3",1,1,3,4
"ENSG00000259105","RPS3AP4",1,0,0,0
"ENSG00000259106","RP11-242P2.2",1,2,0,0
"ENSG00000259107","LINC00911",0,0,0,0
"ENSG00000259108","CTD-3098H1.2",0,0,0,0
"ENSG00000259109","RP4-687K1.2",0,0,0,0
"ENSG00000259110","RP11-359N5.1",0,0,0,0
"ENSG00000259111","RP11-280K24.1",0,0,0,0
"ENSG00000259112","NDUFC2-KCTD14",0,0,0,0
"ENSG00000259113","RP11-406H23.2",13,5,0,3
"ENSG00000259114","AC005484.5",0,0,0,0
"ENSG00000259115","CTD-2540L5.5",0,0,0,0
"ENSG00000259116","RP11-973N13.4",30,42,8,16
"ENSG00000259117","RP11-476J6.1",0,0,0,0
"ENSG00000259118","RP11-840I19.3",4,5,12,12
"ENSG00000259119","RP11-1127D7.1",0,0,0,0
"ENSG00000259120","SMIM6",0,3,1,0
"ENSG00000259121","RP11-545M17.2",0,0,0,1
"ENSG00000259122","TVP23BP1",0,0,0,0
"ENSG00000259123","RP11-76E17.2",0,0,0,0
"ENSG00000259124","RP11-187O7.3",0,1,0,0
"ENSG00000259125","RP11-545N8.3",11,11,6,13
"ENSG00000259126","RP11-99L13.2",8,7,17,13
"ENSG00000259128","DUX4L2",0,0,0,0
"ENSG00000259129","LINC00648",0,1,1,0
"ENSG00000259130","RP11-219E7.3",0,0,0,4
"ENSG00000259132","RP11-298I3.5",0,0,0,0
"ENSG00000259133","RP11-1085N6.3",7,3,4,1
"ENSG00000259134","LINC00924",4,8,1,3
"ENSG00000259135","RP11-671J11.4",0,1,0,1
"ENSG00000259136","RP11-108M12.2",0,0,0,0
"ENSG00000259137","RP11-305B6.1",1,0,0,0
"ENSG00000259138","RP11-950C14.7",0,0,0,1
"ENSG00000259139","DUX4L12",0,0,0,0
"ENSG00000259140","RP11-986E7.2",0,0,0,0
"ENSG00000259142","LINC00644",0,1,0,0
"ENSG00000259143","CTD-2240H23.2",0,0,0,0
"ENSG00000259144","RANBP20P",1,0,0,0
"ENSG00000259145","RP11-566K19.9",0,0,0,0
"ENSG00000259146","RP1-261D10.2",4,13,20,15
"ENSG00000259148","RP11-322L17.1",0,0,0,0
"ENSG00000259149","RP11-313C4.1",0,0,0,0
"ENSG00000259150","LINC00929",0,0,0,0
"ENSG00000259151","CAP2P1",0,0,0,0
"ENSG00000259152","RP11-100M12.2",0,0,0,0
"ENSG00000259153","RP6-65G23.3",0,0,0,0
"ENSG00000259154","DUX4L17",0,0,0,0
"ENSG00000259155","RP11-831F12.3",1,0,4,4
"ENSG00000259156","CHEK2P2",0,0,0,0
"ENSG00000259157","RP11-280K24.6",0,0,0,0
"ENSG00000259158","ADAM20P1",2,4,8,11
"ENSG00000259159","MFRP",0,0,0,0
"ENSG00000259160","RP11-973N13.5",1,1,0,1
"ENSG00000259161","CTD-2017C7.3",1,0,0,0
"ENSG00000259162","RP11-203M5.6",0,0,0,0
"ENSG00000259163","RP11-1078H9.5",4,1,0,0
"ENSG00000259164","RP11-463C8.4",0,0,0,0
"ENSG00000259165","DDX18P1",9,5,12,7
"ENSG00000259166","RP11-1029J19.2",0,0,0,0
"ENSG00000259167","NMNAT1P1",0,0,0,0
"ENSG00000259168","RP11-100M12.3",0,0,0,0
"ENSG00000259169","GNRHR2P1",0,1,0,0
"ENSG00000259170","RP11-763K15.1",0,0,0,0
"ENSG00000259171","AL163636.6",0,0,0,0
"ENSG00000259172","RP11-299G20.2",4,3,2,4
"ENSG00000259173","RP11-30K9.7",0,0,0,0
"ENSG00000259174","RP11-1180F24.1",0,4,0,0
"ENSG00000259175","RP11-379K22.2",12,8,11,9
"ENSG00000259176","RP11-69H14.6",0,0,0,0
"ENSG00000259177","RP11-154B12.3",0,0,0,0
